date,district_id,district_name,commodity_name,state_name,avg_modal_price,avg_min_price,avg_max_price,calculationType,change
"2023-02-28",516,"Nashik","Wheat","Maharashtra",2289.88,2028.75,2431.5,"Daily","-28.12"
"2023-02-27",516,"Nashik","Wheat","Maharashtra",2318,2007.44,2511.22,"Daily","+71.80"
"2023-02-25",516,"Nashik","Wheat","Maharashtra",2246.2,1962.2,2476.2,"Daily","-10.24"
"2023-02-24",516,"Nashik","Wheat","Maharashtra",2256.44,2070.89,2458.78,"Daily","-84.86"
"2023-02-23",516,"Nashik","Wheat","Maharashtra",2341.3,2103,2515.4,"Daily","+48.03"
"2023-02-22",516,"Nashik","Wheat","Maharashtra",2293.27,2072.18,2415.36,"Daily","-95.40"
"2023-02-21",516,"Nashik","Wheat","Maharashtra",2388.67,2118.11,2570,"Daily","+30.29"
"2023-02-20",516,"Nashik","Wheat","Maharashtra",2358.38,2090.88,2544.75,"Daily","-202.18"
"2023-02-17",516,"Nashik","Wheat","Maharashtra",2560.56,2238.33,2738.67,"Daily","+80.31"
"2023-02-16",516,"Nashik","Wheat","Maharashtra",2480.25,2164.12,2689.75,"Daily","-78.45"
"2023-02-15",516,"Nashik","Wheat","Maharashtra",2558.7,2241.8,2807.6,"Daily","+48.70"
"2023-02-14",516,"Nashik","Wheat","Maharashtra",2510,2236.75,2823.25,"Daily","-54.12"
"2023-02-13",516,"Nashik","Wheat","Maharashtra",2564.12,2162.75,2786.12,"Daily","+70.45"
